DATE,Q_slz
08/10/2009 00:00,97.7
08/10/2009 01:00,97.7
08/10/2009 02:00,97.7
08/10/2009 03:00,97.7
08/10/2009 04:00,97.7
08/10/2009 05:00,97.7
08/10/2009 06:00,97.7
08/10/2009 07:00,97.7
08/10/2009 08:00,95
08/10/2009 09:00,95
08/10/2009 10:00,95
08/10/2009 11:00,95
08/10/2009 12:00,95
08/10/2009 13:00,95
08/10/2009 14:00,92.4
08/10/2009 15:00,92.4
08/10/2009 16:00,92.4
08/10/2009 17:00,92.4
08/10/2009 18:00,92.4
08/10/2009 19:00,92.4
08/10/2009 20:00,92.4
08/10/2009 21:00,92.4
08/10/2009 22:00,92.4
08/10/2009 23:00,92.4
08/11/2009 00:00,92.4
08/11/2009 01:00,92.4
08/11/2009 02:00,92.4
08/11/2009 03:00,92.4
08/11/2009 04:00,92.4
08/11/2009 05:00,92.4
08/11/2009 06:00,92.4
08/11/2009 07:00,92.4
08/11/2009 08:00,92.4
08/11/2009 09:00,89.8
08/11/2009 10:00,89.8
08/11/2009 11:00,89.8
08/11/2009 12:00,89.8
08/11/2009 13:00,89.8
08/11/2009 14:00,89.8
08/11/2009 15:00,89.8
08/11/2009 16:00,87.2
08/11/2009 17:00,87.2
08/11/2009 18:00,87.2
08/11/2009 19:00,87.2
08/11/2009 20:00,87.2
08/11/2009 21:00,89.8
08/11/2009 22:00,89.8
08/11/2009 23:00,89.8
08/12/2009 00:00,92.4
08/12/2009 01:00,92.4
08/12/2009 02:00,92.4
08/12/2009 03:00,92.4
08/12/2009 04:00,95
08/12/2009 05:00,95
08/12/2009 06:00,97.7
08/12/2009 07:00,100
08/12/2009 08:00,100
08/12/2009 09:00,103
08/12/2009 10:00,106
08/12/2009 11:00,109
08/12/2009 12:00,112
08/12/2009 13:00,114
08/12/2009 14:00,117
08/12/2009 15:00,120
08/12/2009 16:00,123
08/12/2009 17:00,126
08/12/2009 18:00,132
08/12/2009 19:00,135
08/12/2009 20:00,142
08/12/2009 21:00,148
08/12/2009 22:00,154
08/12/2009 23:00,158
08/13/2009 00:00,161
08/13/2009 01:00,161
08/13/2009 02:00,164
08/13/2009 03:00,164
08/13/2009 04:00,161
08/13/2009 05:00,161
08/13/2009 06:00,158
08/13/2009 07:00,158
08/13/2009 08:00,154
08/13/2009 09:00,154
08/13/2009 10:00,151
08/13/2009 11:00,151
08/13/2009 12:00,148
08/13/2009 13:00,145
08/13/2009 14:00,145
08/13/2009 15:00,142
08/13/2009 16:00,138
08/13/2009 17:00,138
08/13/2009 18:00,135
08/13/2009 19:00,132
08/13/2009 20:00,132
08/13/2009 21:00,132
08/13/2009 22:00,129
08/13/2009 23:00,129
08/14/2009 00:00,126
08/14/2009 01:00,123
08/14/2009 02:00,120
08/14/2009 03:00,120
08/14/2009 04:00,120
08/14/2009 05:00,117
08/14/2009 06:00,114
08/14/2009 07:00,114
08/14/2009 08:00,114
08/14/2009 09:00,112
08/14/2009 10:00,112
08/14/2009 11:00,109
08/14/2009 12:00,109
08/14/2009 13:00,109
08/14/2009 14:00,109
08/14/2009 15:00,106
08/14/2009 16:00,106
08/14/2009 17:00,106
08/14/2009 18:00,103
08/14/2009 19:00,103
08/14/2009 20:00,103
08/14/2009 21:00,103
08/14/2009 22:00,103
08/14/2009 23:00,103
08/15/2009 00:00,103
08/15/2009 01:00,100
08/15/2009 02:00,100
08/15/2009 03:00,100
08/15/2009 04:00,100
08/15/2009 05:00,100
08/15/2009 06:00,97.7
08/15/2009 07:00,97.7
08/15/2009 08:00,97.7
08/15/2009 09:00,97.7
08/15/2009 10:00,97.7
08/15/2009 11:00,97.7
08/15/2009 12:00,95
08/15/2009 13:00,95
08/15/2009 14:00,95
08/15/2009 15:00,95
08/15/2009 16:00,95
08/15/2009 17:00,95
08/15/2009 18:00,95
08/15/2009 19:00,95
08/15/2009 20:00,95
08/15/2009 21:00,95
08/15/2009 22:00,95
08/15/2009 23:00,95
08/16/2009 00:00,95
08/16/2009 01:00,95
08/16/2009 02:00,95
08/16/2009 03:00,95
08/16/2009 04:00,95
08/16/2009 05:00,92.4
08/16/2009 06:00,92.4
08/16/2009 07:00,92.4
08/16/2009 08:00,92.4
08/16/2009 09:00,92.4
08/16/2009 10:00,92.4
08/16/2009 11:00,92.4
08/16/2009 12:00,92.4
08/16/2009 13:00,89.8
08/16/2009 14:00,89.8
08/16/2009 15:00,89.8
08/16/2009 16:00,89.8
08/16/2009 17:00,89.8
08/16/2009 18:00,89.8
08/16/2009 19:00,89.8
08/16/2009 20:00,89.8
08/16/2009 21:00,89.8
08/16/2009 22:00,89.8
08/16/2009 23:00,89.8
08/17/2009 00:00,89.8
08/17/2009 01:00,89.8
08/17/2009 02:00,89.8
08/17/2009 03:00,89.8
08/17/2009 04:00,89.8
08/17/2009 05:00,89.8
08/17/2009 06:00,89.8
08/17/2009 07:00,89.8
08/17/2009 08:00,87.2
08/17/2009 09:00,87.2
08/17/2009 10:00,87.2
08/17/2009 11:00,87.2
08/17/2009 12:00,87.2
08/17/2009 13:00,87.2
08/17/2009 14:00,87.2
08/17/2009 15:00,87.2
08/17/2009 16:00,87.2
08/17/2009 17:00,87.2
08/17/2009 18:00,87.2
08/17/2009 19:00,87.2
08/17/2009 20:00,87.2
08/17/2009 21:00,87.2
08/17/2009 22:00,87.2
08/17/2009 23:00,87.2
08/18/2009 00:00,87.2
08/18/2009 01:00,87.2
08/18/2009 02:00,87.2
08/18/2009 03:00,87.2
08/18/2009 04:00,84.6
08/18/2009 05:00,84.6
08/18/2009 06:00,84.6
08/18/2009 07:00,84.6
08/18/2009 08:00,84.6
08/18/2009 09:00,84.6
08/18/2009 10:00,84.6
08/18/2009 11:00,84.6
08/18/2009 12:00,84.6
08/18/2009 13:00,82.1
08/18/2009 14:00,82.1
08/18/2009 15:00,82.1
08/18/2009 16:00,82.1
08/18/2009 17:00,82.1
08/18/2009 18:00,82.1
08/18/2009 19:00,82.1
08/18/2009 20:00,82.1
08/18/2009 21:00,82.1
08/18/2009 22:00,82.1
08/18/2009 23:00,82.1
08/19/2009 00:00,82.1
08/19/2009 01:00,82.1
08/19/2009 02:00,82.1
08/19/2009 03:00,82.1
08/19/2009 04:00,82.1
08/19/2009 05:00,82.1
08/19/2009 06:00,82.1
08/19/2009 07:00,82.1
08/19/2009 08:00,82.1
08/19/2009 09:00,79.6
08/19/2009 10:00,79.6
08/19/2009 11:00,79.6
08/19/2009 12:00,79.6
08/19/2009 13:00,77.1
08/19/2009 14:00,77.1
08/19/2009 15:00,77.1
08/19/2009 16:00,77.1
08/19/2009 17:00,77.1
08/19/2009 18:00,77.1
08/19/2009 19:00,77.1
08/19/2009 20:00,77.1
08/19/2009 21:00,77.1
08/19/2009 22:00,77.1
08/19/2009 23:00,77.1
08/20/2009 00:00,77.1
08/20/2009 01:00,77.1
08/20/2009 02:00,77.1
08/20/2009 03:00,77.1
08/20/2009 04:00,77.1
08/20/2009 05:00,77.1
08/20/2009 06:00,77.1
08/20/2009 07:00,77.1
08/20/2009 08:00,77.1
08/20/2009 09:00,77.1
08/20/2009 10:00,77.1
08/20/2009 11:00,77.1
08/20/2009 12:00,74.7
08/20/2009 13:00,74.7
08/20/2009 14:00,74.7
08/20/2009 15:00,74.7
08/20/2009 16:00,74.7
08/20/2009 17:00,74.7
08/20/2009 18:00,74.7
08/20/2009 19:00,74.7
08/20/2009 20:00,74.7
08/20/2009 21:00,74.7
08/20/2009 22:00,74.7
08/20/2009 23:00,74.7
08/21/2009 00:00,74.7
08/21/2009 01:00,74.7
08/21/2009 02:00,74.7
08/21/2009 03:00,74.7
08/21/2009 04:00,74.7
08/21/2009 05:00,74.7
08/21/2009 06:00,74.7
08/21/2009 07:00,77.1
08/21/2009 08:00,77.1
08/21/2009 09:00,77.1
08/21/2009 10:00,77.1
08/21/2009 11:00,77.1
08/21/2009 12:00,77.1
08/21/2009 13:00,77.1
08/21/2009 14:00,77.1
08/21/2009 15:00,77.1
08/21/2009 16:00,77.1
08/21/2009 17:00,77.1
08/21/2009 18:00,77.1
08/21/2009 19:00,77.1
08/21/2009 20:00,77.1
08/21/2009 21:00,77.1
08/21/2009 22:00,77.1
08/21/2009 23:00,77.1
08/22/2009 00:00,77.1
08/22/2009 01:00,77.1
08/22/2009 02:00,77.1
08/22/2009 03:00,77.1
08/22/2009 04:00,77.1
08/22/2009 05:00,77.1
08/22/2009 06:00,77.1
08/22/2009 07:00,74.7
08/22/2009 08:00,74.7
08/22/2009 09:00,74.7
08/22/2009 10:00,74.7
08/22/2009 11:00,74.7
08/22/2009 12:00,74.7
08/22/2009 13:00,74.7
08/22/2009 14:00,74.7
08/22/2009 15:00,72.3
08/22/2009 16:00,72.3
08/22/2009 17:00,72.3
08/22/2009 18:00,72.3
08/22/2009 19:00,72.3
08/22/2009 20:00,72.3
08/22/2009 21:00,72.3
08/22/2009 22:00,72.3
08/22/2009 23:00,74.7
08/23/2009 00:00,74.7
08/23/2009 01:00,74.7
08/23/2009 02:00,74.7
08/23/2009 03:00,74.7
08/23/2009 04:00,74.7
08/23/2009 05:00,74.7
08/23/2009 06:00,74.7
08/23/2009 07:00,74.7
08/23/2009 08:00,74.7
08/23/2009 09:00,74.7
08/23/2009 10:00,72.3
08/23/2009 11:00,72.3
08/23/2009 12:00,72.3
08/23/2009 13:00,72.3
08/23/2009 14:00,72.3
08/23/2009 15:00,72.3
08/23/2009 16:00,72.3
08/23/2009 17:00,72.3
08/23/2009 18:00,72.3
08/23/2009 19:00,72.3
08/23/2009 20:00,72.3
08/23/2009 21:00,72.3
08/23/2009 22:00,69.9
08/23/2009 23:00,69.9
08/24/2009 00:00,69.9
08/24/2009 01:00,69.9
08/24/2009 02:00,69.9
08/24/2009 03:00,69.9
08/24/2009 04:00,69.9
08/24/2009 05:00,69.9
08/24/2009 06:00,69.9
08/24/2009 07:00,69.9
08/24/2009 08:00,69.9
08/24/2009 09:00,69.9
08/24/2009 10:00,69.9
08/24/2009 11:00,69.9
08/24/2009 12:00,69.9
08/24/2009 13:00,69.9
08/24/2009 14:00,67.6
08/24/2009 15:00,67.6
08/24/2009 16:00,67.6
08/24/2009 17:00,67.6
08/24/2009 18:00,67.6
08/24/2009 19:00,67.6
08/24/2009 20:00,67.6
08/24/2009 21:00,67.6
08/24/2009 22:00,67.6
08/24/2009 23:00,67.6
08/25/2009 00:00,67.6
08/25/2009 01:00,67.6
08/25/2009 02:00,67.6
08/25/2009 03:00,67.6
08/25/2009 04:00,67.6
08/25/2009 05:00,67.6
08/25/2009 06:00,67.6
08/25/2009 07:00,67.6
08/25/2009 08:00,67.6
08/25/2009 09:00,67.6
08/25/2009 10:00,67.6
08/25/2009 11:00,67.6
08/25/2009 12:00,67.6
08/25/2009 13:00,67.6
08/25/2009 14:00,67.6
08/25/2009 15:00,67.6
08/25/2009 16:00,67.6
08/25/2009 17:00,67.6
08/25/2009 18:00,67.6
08/25/2009 19:00,67.6
08/25/2009 20:00,69.9
08/25/2009 21:00,69.9
08/25/2009 22:00,69.9
08/25/2009 23:00,69.9
08/26/2009 00:00,69.9
08/26/2009 01:00,69.9
08/26/2009 02:00,69.9
08/26/2009 03:00,69.9
08/26/2009 04:00,69.9
08/26/2009 05:00,69.9
08/26/2009 06:00,72.3
08/26/2009 07:00,72.3
08/26/2009 08:00,72.3
08/26/2009 09:00,72.3
08/26/2009 10:00,72.3
08/26/2009 11:00,72.3
08/26/2009 12:00,72.3
08/26/2009 13:00,72.3
08/26/2009 14:00,72.3
08/26/2009 15:00,72.3
08/26/2009 16:00,72.3
08/26/2009 17:00,72.3
08/26/2009 18:00,72.3
08/26/2009 19:00,72.3
08/26/2009 20:00,72.3
08/26/2009 21:00,72.3
08/26/2009 22:00,72.3
08/26/2009 23:00,72.3
08/27/2009 00:00,72.3
08/27/2009 01:00,72.3
08/27/2009 02:00,72.3
08/27/2009 03:00,72.3
08/27/2009 04:00,72.3
08/27/2009 05:00,72.3
08/27/2009 06:00,72.3
08/27/2009 07:00,69.9
08/27/2009 08:00,69.9
08/27/2009 09:00,69.9
08/27/2009 10:00,69.9
08/27/2009 11:00,69.9
08/27/2009 12:00,67.6
08/27/2009 13:00,67.6
08/27/2009 14:00,67.6
08/27/2009 15:00,67.6
08/27/2009 16:00,67.6
08/27/2009 17:00,67.6
08/27/2009 18:00,67.6
08/27/2009 19:00,67.6
08/27/2009 20:00,67.6
08/27/2009 21:00,67.6
08/27/2009 22:00,67.6
08/27/2009 23:00,67.6
08/28/2009 00:00,67.6
08/28/2009 01:00,67.6
08/28/2009 02:00,67.6
08/28/2009 03:00,67.6
08/28/2009 04:00,67.6
08/28/2009 05:00,67.6
08/28/2009 06:00,67.6
08/28/2009 07:00,67.6
08/28/2009 08:00,67.6
08/28/2009 09:00,67.6
08/28/2009 10:00,67.6
08/28/2009 11:00,67.6
08/28/2009 12:00,67.6
08/28/2009 13:00,67.6
08/28/2009 14:00,69.9
08/28/2009 15:00,69.9
08/28/2009 16:00,69.9
08/28/2009 17:00,72.3
08/28/2009 18:00,72.3
08/28/2009 19:00,72.3
08/28/2009 20:00,72.3
08/28/2009 21:00,72.3
08/28/2009 22:00,72.3
08/28/2009 23:00,72.3
08/29/2009 00:00,74.7
08/29/2009 01:00,74.7
08/29/2009 02:00,77.1
08/29/2009 03:00,77.1
08/29/2009 04:00,79.6
08/29/2009 05:00,79.6
08/29/2009 06:00,79.6
08/29/2009 07:00,82.1
08/29/2009 08:00,82.1
08/29/2009 09:00,82.1
08/29/2009 10:00,82.1
08/29/2009 11:00,82.1
08/29/2009 12:00,82.1
08/29/2009 13:00,82.1
08/29/2009 14:00,84.6
08/29/2009 15:00,84.6
08/29/2009 16:00,84.6
08/29/2009 17:00,84.6
08/29/2009 18:00,84.6
08/29/2009 19:00,84.6
08/29/2009 20:00,84.6
08/29/2009 21:00,84.6
08/29/2009 22:00,84.6
08/29/2009 23:00,84.6
08/30/2009 00:00,82.1
08/30/2009 01:00,82.1
08/30/2009 02:00,82.1
08/30/2009 03:00,82.1
08/30/2009 04:00,79.6
08/30/2009 05:00,79.6
08/30/2009 06:00,79.6
08/30/2009 07:00,77.1
08/30/2009 08:00,77.1
08/30/2009 09:00,77.1
08/30/2009 10:00,77.1
08/30/2009 11:00,77.1
08/30/2009 12:00,77.1
08/30/2009 13:00,77.1
08/30/2009 14:00,74.7
08/30/2009 15:00,74.7
08/30/2009 16:00,74.7
08/30/2009 17:00,74.7
08/30/2009 18:00,74.7
08/30/2009 19:00,74.7
08/30/2009 20:00,74.7
08/30/2009 21:00,74.7
08/30/2009 22:00,74.7
08/30/2009 23:00,74.7
08/31/2009 00:00,74.7
08/31/2009 01:00,74.7
08/31/2009 02:00,74.7
08/31/2009 03:00,74.7
08/31/2009 04:00,74.7
08/31/2009 05:00,74.7
08/31/2009 06:00,74.7
08/31/2009 07:00,74.7
08/31/2009 08:00,74.7
08/31/2009 09:00,74.7
08/31/2009 10:00,74.7
08/31/2009 11:00,72.3
08/31/2009 12:00,72.3
08/31/2009 13:00,72.3
08/31/2009 14:00,72.3
08/31/2009 15:00,72.3
08/31/2009 16:00,72.3
08/31/2009 17:00,72.3
08/31/2009 18:00,69.9
08/31/2009 19:00,69.9
08/31/2009 20:00,69.9
08/31/2009 21:00,69.9
08/31/2009 22:00,69.9
08/31/2009 23:00,69.9
09/01/2009 00:00,69.9
09/01/2009 01:00,69.9
09/01/2009 02:00,69.9
09/01/2009 03:00,69.9
09/01/2009 04:00,69.9
09/01/2009 05:00,69.9
09/01/2009 06:00,69.9
09/01/2009 07:00,69.9
09/01/2009 08:00,69.9
09/01/2009 09:00,69.9
09/01/2009 10:00,69.9
09/01/2009 11:00,67.6
09/01/2009 12:00,67.6
09/01/2009 13:00,67.6
09/01/2009 14:00,67.6
09/01/2009 15:00,67.6
09/01/2009 16:00,67.6
09/01/2009 17:00,67.6
09/01/2009 18:00,67.6
09/01/2009 19:00,67.6
09/01/2009 20:00,67.6
09/01/2009 21:00,67.6
09/01/2009 22:00,67.6
09/01/2009 23:00,67.6
09/02/2009 00:00,67.6
09/02/2009 01:00,67.6
09/02/2009 02:00,67.6
09/02/2009 03:00,67.6
09/02/2009 04:00,67.6
09/02/2009 05:00,67.6
09/02/2009 06:00,67.6
09/02/2009 07:00,67.6
09/02/2009 08:00,67.6
09/02/2009 09:00,67.6
09/02/2009 10:00,67.6
09/02/2009 11:00,67.6
09/02/2009 12:00,65.3
09/02/2009 13:00,65.3
09/02/2009 14:00,65.3
09/02/2009 15:00,65.3
09/02/2009 16:00,65.3
09/02/2009 17:00,65.3
09/02/2009 18:00,65.3
09/02/2009 19:00,65.3
09/02/2009 20:00,65.3
09/02/2009 21:00,65.3
09/02/2009 22:00,65.3
09/02/2009 23:00,65.3
09/03/2009 00:00,65.3
09/03/2009 01:00,65.3
09/03/2009 02:00,65.3
09/03/2009 03:00,65.3
09/03/2009 04:00,65.3
09/03/2009 05:00,65.3
09/03/2009 06:00,65.3
09/03/2009 07:00,65.3
09/03/2009 08:00,65.3
09/03/2009 09:00,65.3
09/03/2009 10:00,65.3
09/03/2009 11:00,65.3
09/03/2009 12:00,63
09/03/2009 13:00,63
09/03/2009 14:00,63
09/03/2009 15:00,63
09/03/2009 16:00,63
09/03/2009 17:00,63
09/03/2009 18:00,63
09/03/2009 19:00,63
09/03/2009 20:00,63
09/03/2009 21:00,63
09/03/2009 22:00,63
09/03/2009 23:00,63
09/04/2009 00:00,63
09/04/2009 01:00,63
09/04/2009 02:00,63
09/04/2009 03:00,63
09/04/2009 04:00,63
09/04/2009 05:00,63
09/04/2009 06:00,63
09/04/2009 07:00,63
09/04/2009 08:00,63
09/04/2009 09:00,63
09/04/2009 10:00,63
09/04/2009 11:00,63
09/04/2009 12:00,63
09/04/2009 13:00,63
09/04/2009 14:00,60.7
09/04/2009 15:00,60.7
09/04/2009 16:00,60.7
09/04/2009 17:00,60.7
09/04/2009 18:00,60.7
09/04/2009 19:00,60.7
09/04/2009 20:00,60.7
09/04/2009 21:00,60.7
09/04/2009 22:00,60.7
09/04/2009 23:00,60.7
09/05/2009 00:00,60.7
09/05/2009 01:00,60.7
09/05/2009 02:00,60.7
09/05/2009 03:00,60.7
09/05/2009 04:00,60.7
09/05/2009 05:00,63
09/05/2009 06:00,65.3
09/05/2009 07:00,67.6
09/05/2009 08:00,67.6
09/05/2009 09:00,69.9
09/05/2009 10:00,72.3
09/05/2009 11:00,72.3
09/05/2009 12:00,72.3
09/05/2009 13:00,72.3
09/05/2009 14:00,72.3
09/05/2009 15:00,74.7
09/05/2009 16:00,74.7
09/05/2009 17:00,77.1
09/05/2009 18:00,79.6
09/05/2009 19:00,82.1
09/05/2009 20:00,84.6
09/05/2009 21:00,87.2
09/05/2009 22:00,87.2
09/05/2009 23:00,89.8
09/06/2009 00:00,92.4
09/06/2009 01:00,92.4
09/06/2009 02:00,95
09/06/2009 03:00,97.7
09/06/2009 04:00,103
09/06/2009 05:00,109
09/06/2009 06:00,114
09/06/2009 07:00,120
09/06/2009 08:00,123
09/06/2009 09:00,135
09/06/2009 10:00,138
09/06/2009 11:00,138
09/06/2009 12:00,142
09/06/2009 13:00,148
09/06/2009 14:00,154
09/06/2009 15:00,161
09/06/2009 16:00,167
09/06/2009 17:00,178
09/06/2009 18:00,181
09/06/2009 19:00,185
09/06/2009 20:00,195
09/06/2009 21:00,221
09/06/2009 22:00,252
09/06/2009 23:00,272
09/07/2009 00:00,284
09/07/2009 01:00,293
09/07/2009 02:00,310
09/07/2009 03:00,323
09/07/2009 04:00,318
09/07/2009 05:00,310
09/07/2009 06:00,301
09/07/2009 07:00,288
09/07/2009 08:00,280
09/07/2009 09:00,272
09/07/2009 10:00,264
09/07/2009 11:00,260
09/07/2009 12:00,256
09/07/2009 13:00,248
09/07/2009 14:00,244
09/07/2009 15:00,236
09/07/2009 16:00,232
09/07/2009 17:00,228
09/07/2009 18:00,225
09/07/2009 19:00,225
09/07/2009 20:00,221
09/07/2009 21:00,217
09/07/2009 22:00,217
09/07/2009 23:00,213
09/08/2009 00:00,210
09/08/2009 01:00,210
09/08/2009 02:00,206
09/08/2009 03:00,202
09/08/2009 04:00,199
09/08/2009 05:00,192
09/08/2009 06:00,188
09/08/2009 07:00,185
09/08/2009 08:00,181
09/08/2009 09:00,178
09/08/2009 10:00,171
09/08/2009 11:00,171
09/08/2009 12:00,164
09/08/2009 13:00,164
09/08/2009 14:00,161
09/08/2009 15:00,158
09/08/2009 16:00,154
09/08/2009 17:00,151
09/08/2009 18:00,151
09/08/2009 19:00,151
09/08/2009 20:00,148
09/08/2009 21:00,148
09/08/2009 22:00,145
09/08/2009 23:00,145
09/09/2009 00:00,142
09/09/2009 01:00,142
09/09/2009 02:00,138
09/09/2009 03:00,135
09/09/2009 04:00,135
09/09/2009 05:00,135
09/09/2009 06:00,132
09/09/2009 07:00,132
09/09/2009 08:00,129
09/09/2009 09:00,129
09/09/2009 10:00,129
09/09/2009 11:00,126
09/09/2009 12:00,123
09/09/2009 13:00,123
09/09/2009 14:00,123
09/09/2009 15:00,120
09/09/2009 16:00,120
09/09/2009 17:00,120
09/09/2009 18:00,117
09/09/2009 19:00,117
09/09/2009 20:00,117
09/09/2009 21:00,117
09/09/2009 22:00,117
09/09/2009 23:00,117
09/10/2009 00:00,114
09/10/2009 01:00,114
09/10/2009 02:00,114
09/10/2009 03:00,112
09/10/2009 04:00,112
09/10/2009 05:00,112
09/10/2009 06:00,112
09/10/2009 07:00,112
09/10/2009 08:00,112
09/10/2009 09:00,109
09/10/2009 10:00,109
09/10/2009 11:00,109
09/10/2009 12:00,106
09/10/2009 13:00,106
09/10/2009 14:00,106
09/10/2009 15:00,106
09/10/2009 16:00,106
09/10/2009 17:00,106
09/10/2009 18:00,106
09/10/2009 19:00,106
09/10/2009 20:00,103
09/10/2009 21:00,103
09/10/2009 22:00,103
09/10/2009 23:00,103
09/11/2009 00:00,103
09/11/2009 01:00,103
09/11/2009 02:00,103
09/11/2009 03:00,103
09/11/2009 04:00,100
09/11/2009 05:00,100
09/11/2009 06:00,100
09/11/2009 07:00,100
09/11/2009 08:00,100
09/11/2009 09:00,100
09/11/2009 10:00,100
09/11/2009 11:00,100
09/11/2009 12:00,100
09/11/2009 13:00,100
09/11/2009 14:00,100
09/11/2009 15:00,100
09/11/2009 16:00,97.7
09/11/2009 17:00,97.7
09/11/2009 18:00,97.7
09/11/2009 19:00,97.7
09/11/2009 20:00,97.7
09/11/2009 21:00,97.7
09/11/2009 22:00,97.7
09/11/2009 23:00,97.7
09/12/2009 00:00,97.7
09/12/2009 01:00,97.7
09/12/2009 02:00,97.7
09/12/2009 03:00,97.7
09/12/2009 04:00,97.7
09/12/2009 05:00,95
09/12/2009 06:00,95
09/12/2009 07:00,95
09/12/2009 08:00,95
09/12/2009 09:00,95
09/12/2009 10:00,95
09/12/2009 11:00,95
09/12/2009 12:00,92.4
09/12/2009 13:00,92.4
09/12/2009 14:00,92.4
09/12/2009 15:00,92.4
09/12/2009 16:00,92.4
09/12/2009 17:00,92.4
09/12/2009 18:00,92.4
09/12/2009 19:00,92.4
09/12/2009 20:00,92.4
09/12/2009 21:00,92.4
09/12/2009 22:00,92.4
09/12/2009 23:00,92.4
09/13/2009 00:00,92.4
09/13/2009 01:00,92.4
09/13/2009 02:00,92.4
09/13/2009 03:00,92.4
09/13/2009 04:00,92.4
09/13/2009 05:00,92.4
09/13/2009 06:00,92.4
09/13/2009 07:00,92.4
09/13/2009 08:00,92.4
09/13/2009 09:00,92.4
09/13/2009 10:00,92.4
09/13/2009 11:00,89.8
09/13/2009 12:00,89.8
09/13/2009 13:00,89.8
09/13/2009 14:00,89.8
09/13/2009 15:00,89.8
09/13/2009 16:00,89.8
09/13/2009 17:00,89.8
09/13/2009 18:00,89.8
09/13/2009 19:00,89.8
09/13/2009 20:00,89.8
09/13/2009 21:00,89.8
09/13/2009 22:00,89.8
09/13/2009 23:00,89.8
09/14/2009 00:00,89.8
09/14/2009 01:00,89.8
09/14/2009 02:00,89.8
09/14/2009 03:00,89.8
09/14/2009 04:00,89.8
09/14/2009 05:00,89.8
09/14/2009 06:00,89.8
09/14/2009 07:00,89.8
09/14/2009 08:00,89.8
09/14/2009 09:00,89.8
09/14/2009 10:00,89.8
09/14/2009 11:00,89.8
09/14/2009 12:00,89.8
09/14/2009 13:00,89.8
09/14/2009 14:00,89.8
09/14/2009 15:00,89.8
09/14/2009 16:00,89.8
09/14/2009 17:00,89.8
09/14/2009 18:00,89.8
09/14/2009 19:00,89.8
09/14/2009 20:00,89.8
09/14/2009 21:00,89.8
09/14/2009 22:00,89.8
09/14/2009 23:00,89.8
09/15/2009 00:00,89.8
09/15/2009 01:00,89.8
09/15/2009 02:00,89.8
09/15/2009 03:00,89.8
09/15/2009 04:00,89.8
09/15/2009 05:00,89.8
09/15/2009 06:00,89.8
09/15/2009 07:00,89.8
09/15/2009 08:00,89.8
09/15/2009 09:00,89.8
09/15/2009 10:00,89.8
09/15/2009 11:00,89.8
09/15/2009 12:00,89.8
09/15/2009 13:00,89.8
09/15/2009 14:00,89.8
09/15/2009 15:00,87.2
09/15/2009 16:00,87.2
09/15/2009 17:00,87.2
09/15/2009 18:00,87.2
09/15/2009 19:00,87.2
09/15/2009 20:00,87.2
09/15/2009 21:00,87.2
09/15/2009 22:00,87.2
09/15/2009 23:00,87.2
09/16/2009 00:00,87.2
09/16/2009 01:00,87.2
09/16/2009 02:00,87.2
09/16/2009 03:00,87.2
09/16/2009 04:00,87.2
09/16/2009 05:00,87.2
09/16/2009 06:00,87.2
09/16/2009 07:00,87.2
09/16/2009 08:00,87.2
09/16/2009 09:00,87.2
09/16/2009 10:00,87.2
09/16/2009 11:00,87.2
09/16/2009 12:00,87.2
09/16/2009 13:00,87.2
09/16/2009 14:00,87.2
09/16/2009 15:00,89.8
09/16/2009 16:00,89.8
09/16/2009 17:00,89.8
09/16/2009 18:00,92.4
09/16/2009 19:00,92.4
09/16/2009 20:00,92.4
09/16/2009 21:00,92.4
09/16/2009 22:00,92.4
09/16/2009 23:00,95
09/17/2009 00:00,95
09/17/2009 01:00,97.7
09/17/2009 02:00,97.7
09/17/2009 03:00,100
09/17/2009 04:00,100
09/17/2009 05:00,100
09/17/2009 06:00,100
09/17/2009 07:00,100
09/17/2009 08:00,100
09/17/2009 09:00,100
09/17/2009 10:00,103
09/17/2009 11:00,103
09/17/2009 12:00,103
09/17/2009 13:00,103
09/17/2009 14:00,103
09/17/2009 15:00,106
09/17/2009 16:00,106
09/17/2009 17:00,106
09/17/2009 18:00,103
09/17/2009 19:00,103
09/17/2009 20:00,103
09/17/2009 21:00,100
09/17/2009 22:00,100
09/17/2009 23:00,100
09/18/2009 00:00,100
09/18/2009 01:00,100
09/18/2009 02:00,100
09/18/2009 03:00,100
09/18/2009 04:00,97.7
09/18/2009 05:00,97.7
09/18/2009 06:00,97.7
09/18/2009 07:00,95
09/18/2009 08:00,95
09/18/2009 09:00,95
09/18/2009 10:00,95
09/18/2009 11:00,92.4
09/18/2009 12:00,92.4
09/18/2009 13:00,92.4
09/18/2009 14:00,92.4
09/18/2009 15:00,92.4
09/18/2009 16:00,92.4
09/18/2009 17:00,89.8
09/18/2009 18:00,89.8
09/18/2009 19:00,89.8
09/18/2009 20:00,89.8
09/18/2009 21:00,89.8
09/18/2009 22:00,89.8
09/18/2009 23:00,89.8
09/19/2009 00:00,87.2
09/19/2009 01:00,87.2
09/19/2009 02:00,87.2
09/19/2009 03:00,87.2
09/19/2009 04:00,87.2
09/19/2009 05:00,87.2
09/19/2009 06:00,87.2
09/19/2009 07:00,87.2
09/19/2009 08:00,87.2
09/19/2009 09:00,89.8
09/19/2009 10:00,89.8
